País,Región,Provincia,Distrito,Ubigeo,Población
Perú,Áncash,Corongo,Bambas,20903,441
Perú,Áncash,Corongo,Cusca,20904,2907
Perú,Áncash,Corongo,La Pampa,20905,999
Perú,Áncash,Corongo,Yánac,20906,604
Perú,Áncash,Corongo,Yupán,20907,681
Perú,Áncash,Huari,Huari,21001,9765
Perú,Áncash,Huari,Anra,21002,1316
Perú,Áncash,Huari,Cajay,21003,2599
Perú,Áncash,Huari,Chavín De Huántar,21004,8436
Perú,Áncash,Huari,Huacachi,21005,1821
Perú,Áncash,Huari,Huacchis,21006,1255
Perú,Áncash,Huari,Huachis,21007,3636
Perú,Áncash,Huari,Huántar,21008,2717
Perú,Áncash,Huari,Masín,21009,1230
Perú,Áncash,Huari,Paucas,21010,1446
Perú,Áncash,Huari,Ponto,21011,2552
Perú,Áncash,Huari,Rahuapampa,21012,771
Perú,Áncash,Huari,Rapayán,21013,1394
Perú,Áncash,Huari,San Marcos,21014,20489
Perú,Áncash,Huari,San Pedro De Chana,21015,2741
Perú,Áncash,Huari,Uco,21016,1199
Perú,Áncash,Huarmey,Huarmey,21101,28300
Perú,Áncash,Huarmey,Cochapeti,21102,773
Perú,Áncash,Huarmey,Culebras,21103,3438
Perú,Áncash,Huarmey,Huayán,21104,940
Perú,Áncash,Huarmey,Malvas,21105,727
Perú,Áncash,Huaylas,Caraz,21201,27443
Perú,Áncash,Huaylas,Huallanca,21202,1147
Perú,Áncash,Huaylas,Huata,21203,1366
Perú,Áncash,Huaylas,Huaylas,21204,1669
Perú,Áncash,Huaylas,Mato,21205,1880
Perú,Áncash,Huaylas,Pamparomás,21206,8564
Perú,Áncash,Huaylas,Pueblo Libre,21207,7005
Perú,Áncash,Huaylas,Santa Cruz,21208,4549
Perú,Áncash,Huaylas,Santo Toribio,21209,1055
Perú,Áncash,Huaylas,Yuracmarca,21210,2275
Perú,Áncash,Mariscal Luzuriaga,Piscobamba,21301,2986
Perú,Áncash,Mariscal Luzuriaga,Casca,21302,3776
Perú,Áncash,Mariscal Luzuriaga,Eleazar Guzmán Barrón,21303,1355
Perú,Áncash,Mariscal Luzuriaga,Fidel Olivas Escudero,21304,1765
Perú,Áncash,Mariscal Luzuriaga,Llama,21305,923
Perú,Áncash,Mariscal Luzuriaga,Llumpa,21306,6430
Perú,Áncash,Mariscal Luzuriaga,Lucma,21307,2691
Perú,Áncash,Mariscal Luzuriaga,Musga,21308,944
Perú,Áncash,Ocros,Ocros,21401,1178
Perú,Áncash,Ocros,Acas,21402,532
Perú,Áncash,Ocros,Cajamarquilla,21403,252
Perú,Áncash,Ocros,Carhuapampa,21404,354
Perú,Áncash,Ocros,Cochas,21405,1591
Perú,Áncash,Ocros,Congas,21406,1238
Perú,Áncash,Ocros,Llipa,21407,214
Perú,Áncash,Ocros,San Cristóbal De Rajan,21408,329
Perú,Áncash,Ocros,San Pedro,21409,395
Perú,Áncash,Ocros,Santiago De Chilcas,21410,464
Perú,Áncash,Pallasca,Cabana,21501,2442
Perú,Áncash,Pallasca,Bolognesi,21502,897
Perú,Áncash,Pallasca,Conchucos,21503,7536
Perú,Áncash,Pallasca,Huacaschuque,21504,481
Perú,Áncash,Pallasca,Huandoval,21505,1030
Perú,Áncash,Pallasca,Lacabamba,21506,465
Perú,Áncash,Pallasca,Llapo,21507,588
Perú,Áncash,Pallasca,Pallasca,21508,2407
Perú,Áncash,Pallasca,Pampas,21509,2902
Perú,Áncash,Pallasca,Santa Rosa,21510,1110
Perú,Áncash,Pallasca,Tauca,21511,2592
Perú,Áncash,Pomabamba,Pomabamba,21601,14648
Perú,Áncash,Pomabamba,Huayllán,21602,2801
Perú,Áncash,Pomabamba,Parobamba,21603,6056
Perú,Áncash,Pomabamba,Quinuabamba,21604,2212
Perú,Áncash,Recuay,Recuay,21701,4189
Perú,Áncash,Recuay,Cátac,21702,3887
Perú,Áncash,Recuay,Cotaparaco,21703,329
Perú,Áncash,Recuay,Huayllapampa,21704,443
Perú,Áncash,Recuay,Llacllín,21705,698
Perú,Áncash,Recuay,Marca,21706,2206
Perú,Áncash,Recuay,Pampas Chico,21707,670
Perú,Áncash,Recuay,Pararín,21708,1806
Perú,Áncash,Recuay,Tapacocha,21709,389
Perú,Áncash,Recuay,Ticapampa,21710,2775
Perú,Áncash,Santa,Chimbote,21801,215165
Perú,Áncash,Santa,Cáceres Del Perú,21802,4629
Perú,Áncash,Santa,Coishco,21803,17762
Perú,Áncash,Santa,Macate,21804,3029
Perú,Áncash,Santa,Moro,21805,8841
Perú,Áncash,Santa,Nepeña,21806,14888
Perú,Áncash,Santa,Samanco,21807,5452
Perú,Áncash,Santa,Santa,21808,23802
Perú,Áncash,Santa,Nuevo Chimbote,21809,197392
Perú,Áncash,Sihuas,Sihuas,21901,5744
Perú,Áncash,Sihuas,Acobamba,21902,1487
Perú,Áncash,Sihuas,Alfonso Ugarte,21903,418
Perú,Áncash,Sihuas,Cashapampa,21904,2795
Perú,Áncash,Sihuas,Chingalpo,21905,818
Perú,Áncash,Sihuas,Huayllabamba,21906,3409
Perú,Áncash,Sihuas,Quiches,21907,2202
Perú,Áncash,Sihuas,Ragash,21908,2209
Perú,Áncash,Sihuas,San Juan,21909,6981
Perú,Áncash,Sihuas,Sicsibamba,21910,1337
Perú,Áncash,Yungay,Yungay,22001,22963
Perú,Áncash,Yungay,Cascapara,22002,1583
Perú,Áncash,Yungay,Mancos,22003,6742
Perú,Áncash,Yungay,Matacoto,22004,1552
Perú,Áncash,Yungay,Quillo,22005,13392
Perú,Áncash,Yungay,Ranrahirca,22006,2990
Perú,Áncash,Yungay,Shupluy,22007,1782
Perú,Áncash,Yungay,Yanama,22008,4881
Perú,Apurímac,Abancay,Abancay,30101,80120
Perú,Apurímac,Abancay,Chacoche,30102,1460
Perú,Apurímac,Abancay,Circa,30103,1742
Perú,Apurímac,Abancay,Curahuasi,30104,17061
Perú,Apurímac,Abancay,Huanipaca,30105,2315
Perú,Apurímac,Abancay,Lambrama,30106,2283
Perú,Apurímac,Abancay,Pichirhua,30107,2258
Perú,Apurímac,Abancay,San Pedro De Cachora,30108,2160
Perú,Apurímac,Abancay,Tamburco,30109,12602
Perú,Apurímac,Andahuaylas,Andahuaylas,30201,49476
Perú,Apurímac,Andahuaylas,Andarapa,30202,5227
Perú,Apurímac,Andahuaylas,Chiara,30203,1156
Perú,Apurímac,Andahuaylas,Huancarama,30204,4408
Perú,Apurímac,Andahuaylas,Huancaray,30205,3633
Perú,Apurímac,Andahuaylas,Huayana,30206,677
Perú,Apurímac,Andahuaylas,Kishuara,30207,5395
Perú,Apurímac,Andahuaylas,Pacobamba,30208,2841
Perú,Apurímac,Andahuaylas,Pacucha,30209,7807
Perú,Apurímac,Andahuaylas,Pampachiri,30210,2213
Perú,Apurímac,Andahuaylas,Pomacocha,30211,855
Perú,Apurímac,Andahuaylas,San Antonio De Cachi,30212,2910
Perú,Apurímac,Andahuaylas,San Jerónimo,30213,22675
Perú,Apurímac,Andahuaylas,San Miguel De Chaccrampa,30214,1570
Perú,Apurímac,Andahuaylas,Santa María De Chicmo,30215,8206
Perú,Apurímac,Andahuaylas,Talavera,30216,20923
Perú,Apurímac,Andahuaylas,Tumay Huaraca,30217,1815
Perú,Apurímac,Andahuaylas,Turpo,30218,3592
Perú,Apurímac,Andahuaylas,Kaquiabamba,30219,1527
Perú,Apurímac,Andahuaylas,José María Arguedas,30220,5309
Perú,Apurímac,Antabamba,Antabamba,30301,2609
Perú,Apurímac,Antabamba,El Oro,30302,614
Perú,Apurímac,Antabamba,Huaquirca,30303,2125
Perú,Apurímac,Antabamba,Juan Espinoza Medrano,30304,1573
Perú,Apurímac,Antabamba,Oropesa,30305,2137
Perú,Apurímac,Antabamba,Pachaconas,30306,990
Perú,Apurímac,Antabamba,Sabaino,30307,937
Perú,Apurímac,Aymaraes,Chalhuanca,30401,5214
Perú,Apurímac,Aymaraes,Capaya,30402,510
Perú,Apurímac,Aymaraes,Caraybamba,30403,766
Perú,Apurímac,Aymaraes,Chapimarca,30404,1702
Perú,Apurímac,Aymaraes,Colcabamba,30405,608
Perú,Apurímac,Aymaraes,Cotaruse,30406,2045
Perú,Apurímac,Aymaraes,Huayllo,30407,398
Perú,Apurímac,Aymaraes,Justo Apu Sahuaraura,30408,631
Perú,Apurímac,Aymaraes,Lucre,30409,1197
Perú,Apurímac,Aymaraes,Pocohuanca,30410,955
Perú,Apurímac,Aymaraes,San Juan De Chacña,30411,666
Perú,Apurímac,Aymaraes,Sañayca,30412,997
Perú,Apurímac,Aymaraes,Soraya,30413,628
Perú,Apurímac,Aymaraes,Tapairihua,30414,1739
Perú,Apurímac,Aymaraes,Tintay,30415,1863
Perú,Apurímac,Aymaraes,Toraya,30416,1031
Perú,Apurímac,Aymaraes,Yanaca,30417,867
Perú,Apurímac,Cotabambas,Tambobamba,30501,10478
Perú,Apurímac,Cotabambas,Cotabambas,30502,3948
Perú,Apurímac,Cotabambas,Coyllurqui,30503,6502
Perú,Apurímac,Cotabambas,Haquira,30504,9380
Perú,Apurímac,Cotabambas,Mara,30505,6007
Perú,Apurímac,Cotabambas,Challhuahuacho,30506,19351
Perú,Apurímac,Chincheros,Chincheros,30601,5374
Perú,Apurímac,Chincheros,Anco-Huallo,30602,10052
Perú,Apurímac,Chincheros,Cocharcas,30603,1683
Perú,Apurímac,Chincheros,Huaccana,30604,5180
Perú,Apurímac,Chincheros,Ocobamba,30605,6692
Perú,Apurímac,Chincheros,Ongoy,30606,2220
Perú,Apurímac,Chincheros,Uranmarca,30607,2666
Perú,Apurímac,Chincheros,Ranracancha,30608,3961
Perú,Apurímac,Chincheros,Rocchacc,30609,2705
Perú,Apurímac,Chincheros,El Porvenir,30610,1713
Perú,Apurímac,Chincheros,Los Chankas,30611,1034
Perú,Apurímac,Chincheros,Ahuayro,30612,1047
Perú,Apurímac,Grau,Chuquibambilla,30701,4772
Perú,Apurímac,Grau,Curpahuasi,30702,1735
Perú,Apurímac,Grau,Gamarra,30703,2244
Perú,Apurímac,Grau,Huayllati,30704,1136
Perú,Apurímac,Grau,Mamara,30705,821
Perú,Apurímac,Grau,Micaela Bastidas,30706,760
Perú,Apurímac,Grau,Pataypampa,30707,683
Perú,Apurímac,Grau,Progreso,30708,3247
Perú,Apurímac,Grau,San Antonio,30709,232
Perú,Apurímac,Grau,Santa Rosa,30710,486
Perú,Apurímac,Grau,Turpay,30711,564
Perú,Apurímac,Grau,Vilcabamba,30712,1317
Perú,Apurímac,Grau,Virundo,30713,523
Perú,Apurímac,Grau,Curasco,30714,1095
Perú,Arequipa,Arequipa,Arequipa,40101,54315
Perú,Arequipa,Arequipa,Alto Selva Alegre,40102,94815
Perú,Arequipa,Arequipa,Cayma,40103,113343
Perú,Arequipa,Arequipa,Cerro Colorado,40104,253214
Perú,Arequipa,Arequipa,Characato,40105,19143
Perú,Arequipa,Arequipa,Chiguata,40106,3330
Perú,Arequipa,Arequipa,Jacobo Hunter,40107,55070
Perú,Arequipa,Arequipa,La Joya,40108,44159
Perú,Arequipa,Arequipa,Mariano Melgar,40109,69135
Perú,Arequipa,Arequipa,Miraflores,40110,68619
Perú,Arequipa,Arequipa,Mollebaya,40111,8456
Perú,Arequipa,Arequipa,Paucarpata,40112,138830
Perú,Arequipa,Arequipa,Pocsi,40113,428
Perú,Arequipa,Arequipa,Polobaya,40114,697
Perú,Arequipa,Arequipa,Quequeña,40115,8360
Perú,Arequipa,Arequipa,Sabandia,40116,4928
Perú,Arequipa,Arequipa,Sachaca,40117,31128
Perú,Arequipa,Arequipa,San Juan De Siguas,40118,496
Perú,Arequipa,Arequipa,San Juan De Tarucani,40119,1168
Perú,Arequipa,Arequipa,Santa Isabel De Siguas,40120,584
Perú,Arequipa,Arequipa,Santa Rita De Siguas,40121,8822
Perú,Arequipa,Arequipa,Socabaya,40122,89862
Perú,Arequipa,Arequipa,Tiabaya,40123,17874
Perú,Arequipa,Arequipa,Uchumayo,40124,18558
Perú,Arequipa,Arequipa,Vítor,40125,5317
Perú,Arequipa,Arequipa,Yanahuara,40126,27590
Perú,Arequipa,Arequipa,Yarabamba,40127,1743
Perú,Arequipa,Arequipa,Yura,40128,48089
Perú,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,40129,84773
Perú,Arequipa,Camaná,Camaná,40201,12090
Perú,Arequipa,Camaná,José María Quimper,40202,4877
Perú,Arequipa,Camaná,Mariano Nicolás Valcárcel,40203,10095
Perú,Arequipa,Camaná,Mariscal Cáceres,40204,6642
Perú,Arequipa,Camaná,Nicolás De Piérola,40205,8140
Perú,Arequipa,Camaná,Ocoña,40206,3899
Perú,Arequipa,Camaná,Quilca,40207,1152
Perú,Arequipa,Camaná,Samuel Pastor,40208,17427
Perú,Arequipa,Caravelí,Caravelí,40301,4416
Perú,Arequipa,Caravelí,Acarí,40302,5548
Perú,Arequipa,Caravelí,Atico,40303,6521
Perú,Arequipa,Caravelí,Atiquipa,40304,438
Perú,Arequipa,Caravelí,Bella Unión,40305,2821
Perú,Arequipa,Caravelí,Cahuacho,40306,575
Perú,Arequipa,Caravelí,Chala,40307,11261
Perú,Arequipa,Caravelí,Chaparra,40308,3404
Perú,Arequipa,Caravelí,Huanuhuanu,40309,3433
Perú,Arequipa,Caravelí,Jaqui,40310,1590
Perú,Arequipa,Caravelí,Lomas,40311,1665
Perú,Arequipa,Caravelí,Quicacha,40312,1912
Perú,Arequipa,Caravelí,Yauca,40313,2127
Perú,Arequipa,Castilla,Aplao,40401,9086
Perú,Arequipa,Castilla,Andagua,40402,945
Perú,Arequipa,Castilla,Ayo,40403,202
Perú,Arequipa,Castilla,Chachas,40404,1514
Perú,Arequipa,Castilla,Chilcaymarca,40405,1113
Perú,Arequipa,Castilla,Choco,40406,570
Perú,Arequipa,Castilla,Huancarqui,40407,1649
Perú,Arequipa,Castilla,Machaguay,40408,361
Perú,Arequipa,Castilla,Orcopampa,40409,8776
Perú,Arequipa,Castilla,Pampacolca,40410,1579
Perú,Arequipa,Castilla,Tipán,40411,393
Perú,Arequipa,Castilla,Uñón,40412,194
Perú,Arequipa,Castilla,Uraca,40413,6265
Perú,Arequipa,Castilla,Viraco,40414,1399
Perú,Arequipa,Caylloma,Chivay,40501,5782
Perú,Arequipa,Caylloma,Achoma,40502,808
Perú,Arequipa,Caylloma,Cabanaconde,40503,2019
Perú,Arequipa,Caylloma,Callalli,40504,1247
Perú,Arequipa,Caylloma,Caylloma,40505,3608
Perú,Arequipa,Caylloma,Coporaque,40506,1114
Perú,Arequipa,Caylloma,Huambo,40507,636
Perú,Arequipa,Caylloma,Huanca,40508,952
Perú,Arequipa,Caylloma,Ichupampa,40509,564
Perú,Arequipa,Caylloma,Lari,40510,776
Perú,Arequipa,Caylloma,Lluta,40511,675
Perú,Arequipa,Caylloma,Maca,40512,667
Perú,Arequipa,Caylloma,Madrigal,40513,648
Perú,Arequipa,Caylloma,San Antonio De Chuca,40514,832
Perú,Arequipa,Caylloma,Sibayo,40515,670
Perú,Arequipa,Caylloma,Tapay,40516,921
Perú,Arequipa,Caylloma,Tisco,40517,1476
Perú,Arequipa,Caylloma,Tuti,40518,563
Perú,Arequipa,Caylloma,Yanque,40519,2105
Perú,Arequipa,Caylloma,Majes,40520,78660
Perú,Arequipa,Condesuyos,Chuquibamba,40601,3319
Perú,Arequipa,Condesuyos,Andaray,40602,656
Perú,Arequipa,Condesuyos,Cayarani,40603,3224
Perú,Arequipa,Condesuyos,Chichas,40604,634
Perú,Arequipa,Condesuyos,Iray,40605,569
Perú,Arequipa,Condesuyos,Río Grande,40606,3466
Perú,Arequipa,Condesuyos,Salamanca,40607,336
Perú,Arequipa,Condesuyos,Yanaquihua,40608,3717
Perú,Arequipa,Islay,Mollendo,40701,27177
Perú,Arequipa,Islay,Cocachacra,40702,8219
Perú,Arequipa,Islay,Dean Valdivia,40703,7363
Perú,Arequipa,Islay,Islay,40704,5326
Perú,Arequipa,Islay,Mejía,40705,1281
Perú,Arequipa,Islay,Punta De Bombón,40706,6422
Perú,Arequipa,La Unión,Cotahuasi,40801,2984
Perú,Arequipa,La Unión,Alca,40802,1776
Perú,Arequipa,La Unión,Charcana,40803,572
Perú,Arequipa,La Unión,Huaynacotas,40804,1734
Perú,Arequipa,La Unión,Pampamarca,40805,1032
Perú,Arequipa,La Unión,Puyca,40806,2226
Perú,Arequipa,La Unión,Quechualla,40807,281
Perú,Arequipa,La Unión,Sayla,40808,258
Perú,Arequipa,La Unión,Tauria,40809,305
Perú,Arequipa,La Unión,Tomepampa,40810,603
Perú,Arequipa,La Unión,Toro,40811,441
Perú,Ayacucho,Huamanga,Ayacucho,50101,114918
Perú,Ayacucho,Huamanga,Acocro,50102,9277
Perú,Ayacucho,Huamanga,Acos Vinchos,50103,5138
Perú,Ayacucho,Huamanga,Carmen Alto,50104,32741
Perú,Ayacucho,Huamanga,Chiara,50105,7007
Perú,Ayacucho,Huamanga,Ocros,50106,6418
Perú,Ayacucho,Huamanga,Pacaycasa,50107,3704
Perú,Ayacucho,Huamanga,Quinua,50108,6048
Perú,Ayacucho,Huamanga,San José De Ticllas,50109,1655
Perú,Ayacucho,Huamanga,San Juan Bautista,50110,55331
Perú,Ayacucho,Huamanga,Santiago De Pischa,50111,1703
Perú,Ayacucho,Huamanga,Socos,50112,7122
Perú,Ayacucho,Huamanga,Tambillo,50113,6309
Perú,Ayacucho,Huamanga,Vinchos,50114,17076
Perú,Ayacucho,Huamanga,Jesús Nazareno,50115,21800
Perú,Ayacucho,Huamanga,Andrés Avelino Cáceres Dorregaray,50116,32236
Perú,Ayacucho,Cangallo,Cangallo,50201,5426
Perú,Ayacucho,Cangallo,Chuschi,50202,9256
Perú,Ayacucho,Cangallo,Los Morochucos,50203,8064
Perú,Ayacucho,Cangallo,María Parado De Bellido,50204,1772
Perú,Ayacucho,Cangallo,Paras,50205,3959
Perú,Ayacucho,Cangallo,Totos,50206,2663
Perú,Ayacucho,Huanca Sancos,Sancos,50301,3108
Perú,Ayacucho,Huanca Sancos,Carapo,50302,1644
Perú,Ayacucho,Huanca Sancos,Sacsamarca,50303,1229
Perú,Ayacucho,Huanca Sancos,Santiago De Lucanamarca,50304,1978
Perú,Ayacucho,Huanta,Huanta,50401,45322
Perú,Ayacucho,Huanta,Ayahuanco,50402,906
Perú,Ayacucho,Huanta,Huamanguilla,50403,3843
Perú,Ayacucho,Huanta,Iguain,50404,2848
Perú,Ayacucho,Huanta,Luricocha,50405,6513
Perú,Ayacucho,Huanta,Santillana,50406,3399
Perú,Ayacucho,Huanta,Sivia,50407,11175
Perú,Ayacucho,Huanta,Llochegua,50408,11939
Perú,Ayacucho,Huanta,Canayre,50409,4909
Perú,Ayacucho,Huanta,Uchuraccay,50410,3358
Perú,Ayacucho,Huanta,Pucacolpa,50411,1804
Perú,Ayacucho,Huanta,Chaca,50412,2076
Perú,Ayacucho,Huanta,Putis,50413,230
Perú,Ayacucho,La Mar,San Miguel,50501,8287
Perú,Ayacucho,La Mar,Anco,50502,5265
Perú,Ayacucho,La Mar,Ayna,50503,9765
Perú,Ayacucho,La Mar,Chilcas,50504,1336
Perú,Ayacucho,La Mar,Chungui,50505,4205
Perú,Ayacucho,La Mar,Luis Carranza,50506,1394
Perú,Ayacucho,La Mar,Santa Rosa,50507,12868
Perú,Ayacucho,La Mar,Tambo,50508,7032
Perú,Ayacucho,La Mar,Samugari,50509,9239
Perú,Ayacucho,La Mar,Anchihuay,50510,4007
Perú,Ayacucho,La Mar,Oronccoy,50511,984
Perú,Ayacucho,La Mar,Unión Progreso,50512,2038
Perú,Ayacucho,La Mar,Río Magdalena,50513,2294
Perú,Ayacucho,La Mar,Ninabamba,50514,1902
Perú,Ayacucho,La Mar,Patibamba,50515,1488
Perú,Ayacucho,Lucanas,Puquio,50601,14510
Perú,Ayacucho,Lucanas,Aucara,50602,2392
Perú,Ayacucho,Lucanas,Cabana,50603,1775
Perú,Ayacucho,Lucanas,Carmen Salcedo,50604,1295
Perú,Ayacucho,Lucanas,Chaviña,50605,2267
Perú,Ayacucho,Lucanas,Chipao,50606,2202
Perú,Ayacucho,Lucanas,Huac-Huas,50607,1379
Perú,Ayacucho,Lucanas,Laramate,50608,1623
Perú,Ayacucho,Lucanas,Leoncio Prado,50609,1011
Perú,Ayacucho,Lucanas,Llauta,50610,798
Perú,Ayacucho,Lucanas,Lucanas,50611,2513
Perú,Ayacucho,Lucanas,Ocaña,50612,2047
Perú,Ayacucho,Lucanas,Otoca,50613,1663
Perú,Ayacucho,Lucanas,Saisa,50614,836
Perú,Ayacucho,Lucanas,San Cristóbal,50615,1787
Perú,Ayacucho,Lucanas,San Juan,50616,956
Perú,Ayacucho,Lucanas,San Pedro,50617,2532
Perú,Ayacucho,Lucanas,San Pedro De Palco,50618,803
Perú,Ayacucho,Lucanas,Sancos,50619,4713
Perú,Ayacucho,Lucanas,Santa Ana De Huaycahuacho,50620,863
Perú,Ayacucho,Lucanas,Santa Lucía,50621,1508
Perú,Ayacucho,Parinacochas,Coracora,50701,12835
Perú,Ayacucho,Parinacochas,Chumpi,50702,1918
Perú,Ayacucho,Parinacochas,Coronel Castañeda,50703,2145
Perú,Ayacucho,Parinacochas,Pacapausa,50704,427
Perú,Ayacucho,Parinacochas,Pullo,50705,8035
Perú,Ayacucho,Parinacochas,Puyusca,50706,1999
Perú,Ayacucho,Parinacochas,San Francisco De Ravacayco,50707,464
Perú,Ayacucho,Parinacochas,Upahuacho,50708,891
Perú,Ayacucho,Páucar Del Sara Sara,Pausa,50801,3396
Perú,Ayacucho,Páucar Del Sara Sara,Colta,50802,351
Perú,Ayacucho,Páucar Del Sara Sara,Corculla,50803,403
Perú,Ayacucho,Páucar Del Sara Sara,Lampa,50804,1805
Perú,Ayacucho,Páucar Del Sara Sara,Marcabamba,50805,562
Perú,Ayacucho,Páucar Del Sara Sara,Oyolo,50806,1783
Perú,Ayacucho,Páucar Del Sara Sara,Pararca,50807,318
Perú,Ayacucho,Páucar Del Sara Sara,San Javier De Alpabamba,50808,217
Perú,Ayacucho,Páucar Del Sara Sara,San José De Ushua,50809,262
Perú,Ayacucho,Páucar Del Sara Sara,Sara Sara,50810,395
Perú,Ayacucho,Sucre,Querobamba,50901,2574
Perú,Ayacucho,Sucre,Belén,50902,283
Perú,Ayacucho,Sucre,Chalcos,50903,426
Perú,Ayacucho,Sucre,Chilcayoc,50904,454
Perú,Ayacucho,Sucre,Huacaña,50905,317
Perú,Ayacucho,Sucre,Morcolla,50906,1187
Perú,Ayacucho,Sucre,Paico,50907,469
Perú,Ayacucho,Sucre,San Pedro De Larcay,50908,788
Perú,Ayacucho,Sucre,San Salvador De Quije,50909,853
Perú,Ayacucho,Sucre,Santiago De Paucaray,50910,520
Perú,Ayacucho,Sucre,Soras,50911,981
Perú,Ayacucho,Fajardo,Huancapi,51001,1786
Perú,Ayacucho,Fajardo,Alcamenca,51002,1238
Perú,Ayacucho,Fajardo,Apongo,51003,483
Perú,Ayacucho,Fajardo,Asquipata,51004,476
Perú,Ayacucho,Fajardo,Canaria,51005,4002
Perú,Ayacucho,Fajardo,Cayara,51006,1099
Perú,Ayacucho,Fajardo,Colca,51007,982
Perú,Ayacucho,Fajardo,Huamanquiquia,51008,1075
Perú,Ayacucho,Fajardo,Huancaraylla,51009,1153
Perú,Ayacucho,Fajardo,Huaya,51010,1804
Perú,Ayacucho,Fajardo,Sarhua,51011,2549
Perú,Ayacucho,Fajardo,Vilcanchos,51012,2307
Perú,Ayacucho,Vilcas Huamán,Vilcas Huamán,51101,6265
Perú,Ayacucho,Vilcas Huamán,Accomarca,51102,791
Perú,Ayacucho,Vilcas Huamán,Carhuanca,51103,770
Perú,Ayacucho,Vilcas Huamán,Concepción,51104,1414
Perú,Ayacucho,Vilcas Huamán,Huambalpa,51105,1175
Perú,Ayacucho,Vilcas Huamán,Independencia,51106,1012
Perú,Ayacucho,Vilcas Huamán,Saurama,51107,988
Perú,Ayacucho,Vilcas Huamán,Vischongo,51108,3829
Perú,Cajamarca,Cajamarca,Cajamarca,60101,251058
Perú,Cajamarca,Cajamarca,Asunción,60102,6805
Perú,Cajamarca,Cajamarca,Chetilla,60103,3778
Perú,Cajamarca,Cajamarca,Cospan,60104,6966
Perú,Cajamarca,Cajamarca,Encañada,60105,18673
Perú,Cajamarca,Cajamarca,Jesús,60106,16893
Perú,Cajamarca,Cajamarca,Llacanora,60107,6763
Perú,Cajamarca,Cajamarca,Los Baños Del Inca,60108,57278
Perú,Cajamarca,Cajamarca,Magdalena,60109,8611
Perú,Cajamarca,Cajamarca,Matara,60110,3728
Perú,Cajamarca,Cajamarca,Namora,60111,10463
Perú,Cajamarca,Cajamarca,San Juan,60112,4425
Perú,Cajamarca,Cajabamba,Cajabamba,60201,35063
Perú,Cajamarca,Cajabamba,Cachachi,60202,25611
Perú,Cajamarca,Cajabamba,Condebamba,60203,15637
Perú,Cajamarca,Cajabamba,Sitacocha,60204,7687
Perú,Cajamarca,Celendín,Celendín,60301,30049
Perú,Cajamarca,Celendín,Chumuch,60302,2531
Perú,Cajamarca,Celendín,Cortegana,60303,6984
Perú,Cajamarca,Celendín,Huasmín,60304,9982
Perú,Cajamarca,Celendín,Jorge Chávez,60305,429
Perú,Cajamarca,Celendín,José Gálvez,60306,2662
Perú,Cajamarca,Celendín,Miguel Iglesias,60307,3586
Perú,Cajamarca,Celendín,Oxamarca,60308,5548
Perú,Cajamarca,Celendín,Sorochuco,60309,6738
Perú,Cajamarca,Celendín,Sucre,60310,5220
Perú,Cajamarca,Celendín,Utco,60311,1021
Perú,Cajamarca,Celendín,La Libertad De Pallán,60312,6533
Perú,Cajamarca,Chota,Chota,60401,52658
Perú,Cajamarca,Chota,Anguia,60402,2922
Perú,Cajamarca,Chota,Chadín,60403,3481
Perú,Cajamarca,Chota,Chiguirip,60404,3325
Perú,Cajamarca,Chota,Chimbán,60405,1906
Perú,Cajamarca,Chota,Choropampa,60406,2046
Perú,Cajamarca,Chota,Cochabamba,60407,5564
Perú,Cajamarca,Chota,Conchán,60408,5770
Perú,Cajamarca,Chota,Huambos,60409,8280
Perú,Cajamarca,Chota,Lajas,60410,11200
Perú,Cajamarca,Chota,Llama,60411,7143
Perú,Cajamarca,Chota,Miracosta,60412,3165
Perú,Cajamarca,Chota,Paccha,60413,4442
Perú,Cajamarca,Chota,Pión,60414,1116
Perú,Cajamarca,Chota,Querocoto,60415,8674
Perú,Cajamarca,Chota,San Juan De Licupis,60416,935
Perú,Cajamarca,Chota,Tacabamba,60417,15938
Perú,Cajamarca,Chota,Tocmoche,60418,846
Perú,Cajamarca,Chota,Chalamarca,60419,9374
Perú,Cajamarca,Contumazá,Contumazá,60501,7756
Perú,Cajamarca,Contumazá,Chilete,60502,2531
Perú,Cajamarca,Contumazá,Cupisnique,60503,1314
Perú,Cajamarca,Contumazá,Guzmango,60504,2819
Perú,Cajamarca,Contumazá,San Benito,60505,3622
Perú,Cajamarca,Contumazá,Santa Cruz De Toledo,60506,1002
Perú,Cajamarca,Contumazá,Tantarica,60507,2659
Perú,Cajamarca,Contumazá,Yonán,60508,6616
Perú,Cajamarca,Cutervo,Cutervo,60601,51053
Perú,Cajamarca,Cutervo,Callayuc,60602,9442
Perú,Cajamarca,Cutervo,Choros,60603,3226
Perú,Cajamarca,Cutervo,Cujillo,60604,2485
Perú,Cajamarca,Cutervo,La Ramada,60605,3800
Perú,Cajamarca,Cutervo,Pimpingos,60606,4856
Perú,Cajamarca,Cutervo,Querocotillo,60607,12641
Perú,Cajamarca,Cutervo,San Andrés De Cutervo,60608,4020
Perú,Cajamarca,Cutervo,San Juan De Cutervo,60609,1782
Perú,Cajamarca,Cutervo,San Luis De Lucma,60610,2768
